http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,22,Don't,Ed Sheeran,Don'tEd Sheeran,1,19,9,29
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,96,Like A Cowboy,Randy Houser,Like A CowboyRandy Houser,1,91,91,4
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,49,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,,49,1
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,61,God Made Girls,RaeLynn,God Made GirlsRaeLynn,1,78,61,10
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,60,Drinking Class,Lee Brice,Drinking ClassLee Brice,1,72,60,11
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,65,Often,The Weeknd,OftenThe Weeknd,1,81,65,11
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,79,In Your Arms,Nico & Vinz,In Your ArmsNico & Vinz,1,100,72,11
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,11,Love Me Harder,Ariana Grande & The Weeknd,Love Me HarderAriana Grande & The Weeknd,1,7,7,12
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,76,Make Me Wanna,Thomas Rhett,Make Me WannaThomas Rhett,1,76,76,7
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,63,Perfect Storm,Brad Paisley,Perfect StormBrad Paisley,1,59,52,12
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,72,Body Language,Kid Ink Featuring Usher & Tinashe,Body LanguageKid Ink Featuring Usher & Tinashe,1,92,72,12
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,37,Something In The Water,Carrie Underwood,Something In The WaterCarrie Underwood,1,41,24,13
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,41,Shotgun Rider,Tim McGraw,Shotgun RiderTim McGraw,1,38,38,13
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,51,Steal My Girl,One Direction,Steal My GirlOne Direction,1,70,13,13
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,57,I See You,Luke Bryan,I See YouLuke Bryan,1,61,57,5
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,62,I Lived,OneRepublic,I LivedOneRepublic,1,64,62,5
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,93,Stuck On A Feeling,Prince Royce Featuring Snoop Dogg,Stuck On A FeelingPrince Royce Featuring Snoop Dogg,1,,93,1
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,95,Bad B*tch,French Montana Featuring Jeremih,Bad B*tchFrench Montana Featuring Jeremih,1,,95,1
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,69,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,Lonely TonightBlake Shelton Featuring Ashley Monroe,1,66,54,4
